subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,stim_reliability_level,resp_buttonid,r
7,audio,different_means,2,3,0,2772.610584,26,1,13.36406852,1,3,3,7
7,audio,different_means,1,4,1,2107.834914,26,1,1.339420407,1,3,-4,1
7,audio,different_means,2,1,0,2411.893457,9,1,349.5015995,0,2,1,5
7,audio,different_means,2,1,1,3539.217609,9,2,190.6826085,1,2,1,5
7,audio,different_means,1,1,0,2971.693032,4,2,73.28613732,0,1,-1,4
8,audio,different_means,2,4,1,3402.363237,26,2,291.1190062,1,3,4,8
8,audio,different_means,1,1,1,2499.580584,9,1,184.4134738,1,2,-1,4
8,audio,different_means,2,4,1,4137.977705,26,2,248.5415216,1,3,4,8
8,audio,different_means,2,1,1,2966.028247,9,2,132.2816768,1,2,1,5
8,audio,different_means,1,1,1,2668.384084,55,1,292.8273873,1,4,-1,4
8,audio,different_means,1,4,0,2637.948419,55,2,284.9796851,1,4,-4,1
1,audio,different_means,2,1,1,2337.592639,9,2,80.27401429,0,2,1,5
1,audio,different_means,1,2,0,3015.688981,55,2,271.7307494,0,4,-2,3
1,audio,different_means,2,1,0,2545.240326,4,1,332.5328488,0,1,1,5
1,audio,different_means,2,1,1,2730.428859,4,2,138.4521579,1,1,1,5
1,audio,different_means,2,1,0,2011.948573,4,1,77.72402243,0,1,1,5
1,audio,different_means,1,1,1,2956.366736,9,1,36.73284821,0,2,-1,4
2,audio,different_means,1,1,1,2921.068544,4,1,298.9259479,0,1,-1,4
2,audio,different_means,1,4,1,2171.541974,55,1,241.640754,1,4,-4,1
2,audio,different_means,1,1,1,2738.63222,4,1,153.3796862,0,1,-1,4
2,audio,different_means,1,1,0,3068.052051,9,2,21.89297839,0,2,-1,4
2,audio,different_means,1,1,1,2651.74594,9,1,233.538454,1,2,-1,4
2,audio,different_means,1,2,1,2601.15693,26,1,8.39466388,1,3,-2,3
